entry_idx,exit_idx,pnl,mae,mfe
85613,85615,-9.979999999999563,12.789999999999964,3.199999999999818
85617,85621,1.1499999999996362,13.25,11.149999999999636
85905,85919,-4.390000000000327,9.25,5.609999999999673
86599,86601,-5.229999999999563,8.55999999999949,4.770000000000437
86604,86616,22.699999999999818,14.680000000000291,32.69999999999982
86666,86669,-9.149999999999636,10.710000000000036,3.860000000000582
86687,86697,13.61999999999989,12.63000000000011,23.61999999999989
86713,86717,6.460000000000036,8.8799999999992,16.460000000000036
86722,86723,-10.0,15.4399999999996,0.48000000000047294
86724,86727,-5.739999999999782,12.329999999999927,4.260000000000218
86750,86753,-7.920000000000073,10.55999999999949,2.0799999999999272
86755,86757,-8.859999999999673,11.679999999999382,1.1400000000003274
86793,86797,-10.0,11.520000000000437,0.46999999999934516
86800,86803,-6.699999999999818,10.36999999999989,3.300000000000182
86819,86823,8.970000000000255,10.430000000000291,18.970000000000255
86854,86857,-1.8900000000003274,9.850000000000364,8.109999999999673
86903,86910,3.9299999999993815,7.890000000000327,13.929999999999382
86923,86928,6.260000000000218,10.3100000000004,16.26000000000022
86932,86935,-2.4099999999998545,8.479999999999563,7.5900000000001455
86965,86968,16.800000000000182,16.3100000000004,30.699999999999818
86969,86971,-5.3100000000004,23.029999999999745,4.6899999999996
86982,86985,40.30000000000018,21.550000000000182,50.30000000000018
87134,87138,3.4600000000000364,5.829999999999927,13.460000000000036
87172,87173,-10.0,13.460000000000036,1.6199999999998909
87345,87347,-9.990000000000691,16.32000000000062,0.009999999999308784
87354,87356,-4.119999999999891,12.729999999999563,5.880000000000109
87651,87670,8.11999999999989,10.710000000000036,18.11999999999989
88090,88106,15.550000000000182,9.5,25.550000000000182
88107,88119,-1.2799999999997453,14.829999999999927,8.720000000000255
88183,88187,-6.630000000000109,10.0600000000004,3.369999999999891
88372,88374,-7.1599999999998545,9.86999999999989,2.8400000000001455
88393,88394,-10.0,11.890000000000327,6.329999999999927
88395,88398,-3.75,16.579999999999927,6.25
88506,88509,10.329999999999927,13.609999999999673,20.329999999999927
88607,88608,-10.0,14.679999999999382,2.0700000000006185
88684,88687,-7.889999999999418,19.359999999999673,2.660000000000764
88717,88719,-5.180000000000291,17.330000000000837,8.329999999999927
88843,88846,19.029999999999745,10.779999999999745,29.029999999999745
88899,88903,-7.019999999999527,16.06999999999971,2.980000000000473
88948,88953,12.5,10.220000000000255,22.5
88955,88957,-6.670000000000073,10.289999999999964,3.3299999999999272
88963,88968,20.51000000000022,13.75,30.51000000000022
88977,88980,-3.860000000000582,21.659999999999854,10.979999999999563
88996,88999,53.23999999999978,17.890000000000327,69.23999999999978
89031,89033,-3.6700000000000728,16.920000000000073,6.4099999999998545
89079,89083,-0.3499999999994543,17.090000000000146,9.650000000000546
89113,89118,2.2700000000004366,6.989999999999782,12.270000000000437
89119,89125,-5.489999999999782,13.25,4.510000000000218
89127,89132,-5.25,10.109999999999673,4.75
89135,89138,-7.369999999999891,13.949999999999818,2.630000000000109
89254,89258,-4.900000000000546,9.86999999999989,5.099999999999454
89292,89296,-0.1500000000005457,24.780000000000655,9.899999999999636
